id	geom	mi	inom	nome_carta
8890	0106000020EF7C00000100000001030000000100000005000000AA09677C4BC60C4160CAD62C8AC86241FADB7F63E2C50C41CABC9FB54ACF6241F5BFBF44CE780E415C10F73D4CCF62412B91D1D131790E4191B462DC8BC86241AA09677C4BC60C4160CAD62C8AC86241	386-3-NE	SA-23-V-C-II-3-NE	\N
8891	0106000020EF7C0000010000000103000000010000000500000022819E8F825F09411BED5B4208D66241A0CE627E245F094166544C1FC9DC624152053FB12E120B41287B407BCADC6241B853FA4388120B417B33C9C909D6624122819E8F825F09411BED5B4208D66241	385-2-NE	SA-23-V-C-I-2-NE	\N
8892	0106000020EF7C00000100000001030000000100000005000000D0E1994C83C50C41A41A0F3E0BD66241184BD1372EC50C41F9D72DC6CBDC62417EE41E9B23780E4137761600CDDC6241474D7B3274780E414BEF2F9F0CD66241D0E1994C83C50C41A41A0F3E0BD66241	386-1-NE	SA-23-V-C-II-1-NE	\N
8893	0106000020EF7C00000100000001030000000100000005000000D6AAED465C7E0E41DDC03258C88B6241CBC8226FA37D0E41AEA499BE889262416AE8F168201810416ED6117F8B926241DA9B44AF771810417D4FA73DCB8B6241D6AAED465C7E0E41DDC03258C88B6241	489-4-SO	SA-23-Y-A-II-4-SO	\N
8894	0106000020EF7C00000100000001030000000100000005000000DA9B44AF771810417D4FA73DCB8B62416AE8F168201810416ED6117F8B9262418E92B7956AF11041097A31178E926241803C01B7BCF110414E0DA5F8CD8B6241DA9B44AF771810417D4FA73DCB8B6241	489-4-SE	SA-23-Y-A-II-4-SE	\N
8895	0106000020EF7C00000100000001030000000100000005000000CBC8226FA37D0E41AEA499BE8892624176F0B610F47C0E41BAD8522449996241FAADC69BCD1710411041CBBF4B9962416AE8F168201810416ED6117F8B926241CBC8226FA37D0E41AEA499BE88926241	489-4-NO	SA-23-Y-A-II-4-NO	\N
8896	0106000020EF7C000001000000010300000001000000050000006AE8F168201810416ED6117F8B926241FAADC69BCD1710411041CBBF4B9962413F5D14AA1CF11041559009354E9962418E92B7956AF11041097A31178E9262416AE8F168201810416ED6117F8B926241	489-4-NE	SA-23-Y-A-II-4-NE	\N
8897	0106000020EF7C0000010000000103000000010000000500000076F0B610F47C0E41BAD8522449996241CE0FDE2B4E7C0E41637C678909A062419E6ADB477F171041D0DCDCFF0BA06241FAADC69BCD1710411041CBBF4B99624176F0B610F47C0E41BAD8522449996241	489-2-SO	SA-23-Y-A-II-2-SO	\N
8898	0106000020EF7C00000100000001030000000100000005000000FAADC69BCD1710411041CBBF4B9962419E6ADB477F171041D0DCDCFF0BA0624112A32EF4D2F0104101C936520EA062413F5D14AA1CF11041559009354E996241FAADC69BCD1710411041CBBF4B996241	489-2-SE	SA-23-Y-A-II-2-SE	\N
8899	0106000020EF7C00000100000001030000000100000005000000DE61D27EFDCA1141F6483089D08B6241BA311082B0CA114161A7FC869092624101E72272F2A31241863677CE929262419A0AD74A3AA41241F20D4DEFD28B6241DE61D27EFDCA1141F6483089D08B6241	490-3-SE	SA-23-Y-A-III-3-SE	\N
8900	0106000020EF7C000001000000010300000001000000050000009A0AD74A3AA41241F20D4DEFD28B624101E72272F2A31241863677CE929262414A9110AA307D1341C6BFA4ED94926241FBF4275F737D1341AB24FF2AD58B62419A0AD74A3AA41241F20D4DEFD28B6241	490-4-SO	SA-23-Y-A-III-4-SO	\N
8901	0106000020EF7C00000100000001030000000100000005000000BA311082B0CA114161A7FC8690926241F20E7A7767CA114196A7118450996241509C2648AEA31241682BE7AC5299624101E72272F2A31241863677CE92926241BA311082B0CA114161A7FC8690926241	490-3-NE	SA-23-Y-A-III-3-NE	\N
8902	0106000020EF7C0000010000000103000000010000000500000001E72272F2A31241863677CE92926241509C2648AEA31241682BE7AC52996241A19A4260F17C1341F3838DAF549962414A9110AA307D1341C6BFA4ED9492624101E72272F2A31241863677CE92926241	490-4-NO	SA-23-Y-A-III-4-NO	\N
8903	0106000020EF7C00000100000001030000000100000005000000F20E7A7767CA114196A7118450996241AE89255F22CA114122EB788010A062417645F6CC6DA3124140B4A68A12A06241509C2648AEA31241682BE7AC52996241F20E7A7767CA114196A7118450996241	490-1-SE	SA-23-Y-A-III-1-SE	\N
8904	0106000020EF7C00000100000001030000000100000005000000509C2648AEA31241682BE7AC529962417645F6CC6DA3124140B4A68A12A06241D2B7D081B57C1341515CC37014A06241A19A4260F17C1341F3838DAF54996241509C2648AEA31241682BE7AC52996241	490-2-SO	SA-23-Y-A-III-2-SO	\N
8905	0106000020EF7C000001000000010300000001000000050000006746C9C0B17B0E41D3AFE0EDC9A6624166E5A6CF1E7B0E41EF93C7518AAD62415223200CF016104147E12D7E8CAD62419A49476D35171041E5F74F3FCCA662416746C9C0B17B0E41D3AFE0EDC9A66241	437-4-SO	SA-23-V-C-V-4-SO	\N
8906	0106000020EF7C000001000000010300000001000000050000009A49476D35171041E5F74F3FCCA662415223200CF016104147E12D7E8CAD62416481F1294CF01041BA88B68A8EAD6241FB2B1C748DF01041AC9DC26ECEA662419A49476D35171041E5F74F3FCCA66241	437-4-SE	SA-23-V-C-V-4-SE	\N
8907	0106000020EF7C0000010000000103000000010000000500000066E5A6CF1E7B0E41EF93C7518AAD6241736FA258957A0E41524A25B54AB462414F7D7A24AF161041A3E87FBC4CB462415223200CF016104147E12D7E8CAD624166E5A6CF1E7B0E41EF93C7518AAD6241	437-4-NO	SA-23-V-C-V-4-NO	\N
8908	0106000020EF7C000001000000010300000001000000050000005223200CF016104147E12D7E8CAD62414F7D7A24AF161041A3E87FBC4CB4624120EEC1150FF0104145051CA64EB462416481F1294CF01041BA88B68A8EAD62415223200CF016104147E12D7E8CAD6241	437-4-NE	SA-23-V-C-V-4-NE	\N
8909	0106000020EF7C00000100000001030000000100000005000000C2072739E1C9114167143C7CD0A66241AFC49105A4C911418EC6647790AD6241507044E3F7A212419BA43B4492AD624140E7A40031A312418E99BF67D2A66241C2072739E1C9114167143C7CD0A66241	438-3-SE	SA-23-V-C-VI-3-SE	\N
8910	0106000020EF7C0000010000000103000000010000000500000040E7A40031A312418E99BF67D2A66241507044E3F7A212419BA43B4492AD6241CDBE4607487C134150FA3DF193AD6241A28DCC0E7D7C1341D8345031D4A6624140E7A40031A312418E99BF67D2A66241	438-4-SO	SA-23-V-C-VI-4-SO	\N
8911	0106000020EF7C00000100000001030000000100000005000000AFC49105A4C911418EC6647790AD62419ED177C46AC911417BA5FC7150B462411EB9E574C2A212416F9F242052B46241507044E3F7A212419BA43B4492AD6241AFC49105A4C911418EC6647790AD6241	438-3-NE	SA-23-V-C-VI-3-NE	\N
8912	0106000020EF7C00000100000001030000000100000005000000507044E3F7A212419BA43B4492AD62411EB9E574C2A212416F9F242052B46241FCEB4E6B167C1341419A96B053B46241CDBE4607487C134150FA3DF193AD6241507044E3F7A212419BA43B4492AD6241	438-4-NO	SA-23-V-C-VI-4-NO	\N
8913	0106000020EF7C00000100000001030000000100000005000000D209D8FFA85614417F124A3CD78B62414A38F46D6B561441BB9B88E496926241BE77E301A32F154156E325B3989262418BC7F470DB2F1541D1193123D98B6241D209D8FFA85614417F124A3CD78B6241	491-3-SO	SA-23-Y-B-I-3-SO	\N
8914	0106000020EF7C000001000000010300000001000000050000008BC7F470DB2F1541D1193123D98B6241BE77E301A32F154156E325B3989262418AEAEEA9D7081641EE6F7F599A92624134AD86F60A091641173AB7DFDA8B62418BC7F470DB2F1541D1193123D98B6241	491-3-SE	SA-23-Y-B-I-3-SE	\N
8915	0106000020EF7C0000010000000103000000010000000500000034AD86F60A091641173AB7DFDA8B62418AEAEEA9D7081641EE6F7F599A926241849522AA09E216414ADB97D79B9262411EA591D437E21641E22FDF71DC8B624134AD86F60A091641173AB7DFDA8B6241	491-4-SO	SA-23-Y-B-I-4-SO	\N
8916	0106000020EF7C000001000000010300000001000000050000004A38F46D6B561441BB9B88E49692624166C6F0033156144100DD078C56996241A06E4E776D2F15410326594258996241BE77E301A32F154156E325B3989262414A38F46D6B561441BB9B88E496926241	491-3-NO	SA-23-Y-B-I-3-NO	\N
8917	0106000020EF7C00000100000001030000000100000005000000BE77E301A32F154156E325B398926241A06E4E776D2F1541032659425899624116E073FEA60816412D1284D2599962418AEAEEA9D7081641EE6F7F599A926241BE77E301A32F154156E325B398926241	491-3-NE	SA-23-Y-B-I-3-NE	\N
8918	0106000020EF7C0000010000000103000000010000000500000066C6F0033156144100DD078C56996241D6E7DEC1F955144140E2D13216A06241AC6D45D13A2F1541FE0BD5D017A06241A06E4E776D2F1541032659425899624166C6F0033156144100DD078C56996241	491-1-SO	SA-23-Y-B-I-1-SO	\N
8919	0106000020EF7C00000100000001030000000100000005000000A06E4E776D2F15410326594258996241AC6D45D13A2F1541FE0BD5D017A06241F0DD23F4780816418666CF4A19A0624116E073FEA60816412D1284D259996241A06E4E776D2F15410326594258996241	491-1-SE	SA-23-Y-B-I-1-SE	\N
8920	0106000020EF7C000001000000010300000001000000050000008AEAEEA9D7081641EE6F7F599A92624116E073FEA60816412D1284D25999624136D074DDDDE116416C188B3C5B996241849522AA09E216414ADB97D79B9262418AEAEEA9D7081641EE6F7F599A926241	491-4-NO	SA-23-Y-B-I-4-NO	\N
8921	0106000020EF7C0000010000000103000000010000000500000016E073FEA60816412D1284D259996241F0DD23F4780816418666CF4A19A06241B834956EB4E11641EC45C3A01AA0624136D074DDDDE116416C188B3C5B99624116E073FEA60816412D1284D259996241	491-2-SO	SA-23-Y-B-I-2-SO	\N
8922	0106000020EF7C000001000000010300000001000000050000000270154F62BB1741ED74ABD9DD8B6241AA52864639BB1741A97F712D9D926241D13B1EC366941841CE770E5B9E926241860F0EAA8A94184123401E17DF8B62410270154F62BB1741ED74ABD9DD8B6241	492-3-SO	SA-23-Y-B-II-3-SO	\N
8923	0106000020EF7C00000100000001030000000100000005000000860F0EAA8A94184123401E17DF8B6241D13B1EC366941841CE770E5B9E9262419315EB63926D1941059F70609F9262410B317429B16D1941A785392AE08B6241860F0EAA8A94184123401E17DF8B6241	492-3-SE	SA-23-Y-B-II-3-SE	\N
8924	0106000020EF7C00000100000001030000000100000005000000AA52864639BB1741A97F712D9D92624173C8605812BB1741807370805C9962410C9143B344941841FB21369E5D996241D13B1EC366941841CE770E5B9E926241AA52864639BB1741A97F712D9D926241	492-3-NO	SA-23-Y-B-II-3-NO	\N
8925	0106000020EF7C0000010000000103000000010000000500000073C8605812BB1741807370805C996241FA40B084EDBA174163C5B2D21BA06241860F887A2494184148C79FE01CA062410C9143B344941841FB21369E5D99624173C8605812BB1741807370805C996241	492-1-SO	SA-23-Y-B-II-1-SO	\N
8926	0106000020EF7C00000100000001030000000100000005000000D13B1EC366941841CE770E5B9E9262410C9143B344941841FB21369E5D996241129C2532756D19414BE6DD955E9962419315EB63926D1941059F70609F926241D13B1EC366941841CE770E5B9E926241	492-3-NE	SA-23-Y-B-II-3-NE	\N
8927	0106000020EF7C000001000000010300000001000000050000000C9143B344941841FB21369E5D996241860F887A2494184148C79FE01CA062411A562C94596D194124F58BCA1DA06241129C2532756D19414BE6DD955E9962410C9143B344941841FB21369E5D996241	492-1-SE	SA-23-Y-B-II-1-SE	\N
8928	0106000020EF7C000001000000010300000001000000050000004CE2CEA7C55514414CB8F0D8D5A66241800DD0B594551441C56C6E7E95AD624144481233DE2E1541BD6ECFEB96AD6241605CD70F0B2F154149C0A35ED7A662414CE2CEA7C55514414CB8F0D8D5A66241	439-3-SO	SA-23-V-D-IV-3-SO	\N
8929	0106000020EF7C00000100000001030000000100000005000000605CD70F0B2F154149C0A35ED7A6624144481233DE2E1541BD6ECFEB96AD6241F8543AC324081641B740633998AD6241366E0C8B4D08164190B36BC2D8A66241605CD70F0B2F154149C0A35ED7A66241	439-3-SE	SA-23-V-D-IV-3-SE	\N
8930	0106000020EF7C00000100000001030000000100000005000000800DD0B594551441C56C6E7E95AD624126D3F0EB665514410D0E552355B46241DA64033BB42E1541F643627856B4624144481233DE2E1541BD6ECFEB96AD6241800DD0B594551441C56C6E7E95AD6241	439-3-NO	SA-23-V-D-IV-3-NO	\N
8931	0106000020EF7C0000010000000103000000010000000500000044481233DE2E1541BD6ECFEB96AD6241DA64033BB42E1541F643627856B462414290B99CFE0716412F56C0AF57B46241F8543AC324081641B740633998AD624144481233DE2E1541BD6ECFEB96AD6241	439-3-NE	SA-23-V-D-IV-3-NE	\N
8932	0106000020EF7C00000100000001030000000100000005000000366E0C8B4D08164190B36BC2D8A66241F8543AC324081641B740633998AD6241BF7E70AA68E11641F4F02B6799AD624175F08F5D8DE116414FC34A04DAA66241366E0C8B4D08164190B36BC2D8A66241	439-4-SO	SA-23-V-D-IV-4-SO	\N
8933	0106000020EF7C00000100000001030000000100000005000000F8543AC324081641B740633998AD62414290B99CFE0716412F56C0AF57B46241CCA8415546E11641033071C958B46241BF7E70AA68E11641F4F02B6799AD6241F8543AC324081641B740633998AD6241	439-4-NO	SA-23-V-D-IV-4-NO	\N
8934	0106000020EF7C00000100000001030000000100000005000000A68D7FCBCABA174128EB4224DBA66241A3E1D82CAABA17417D5B2B759AAD6241AFD5938EE99318412C2A63639BAD6241352DF5180694184139F15522DCA66241A68D7FCBCABA174128EB4224DBA66241	440-3-SO	SA-23-V-D-V-3-SO	\N
8935	0106000020EF7C00000100000001030000000100000005000000A3E1D82CAABA17417D5B2B759AAD6241E4D1C5A88BBA1741DD8D76C559B46241286A6CDBCE9318414EFDD1A35AB46241AFD5938EE99318412C2A63639BAD6241A3E1D82CAABA17417D5B2B759AAD6241	440-3-NO	SA-23-V-D-V-3-NO	\N
8936	0106000020EF7C00000100000001030000000100000005000000352DF5180694184139F15522DCA66241AFD5938EE99318412C2A63639BAD6241485ABE13276D1941B3D4D4319CAD6241AF5E078A3F6D1941226685FEDCA66241352DF5180694184139F15522DCA66241	440-3-SE	SA-23-V-D-V-3-SE	\N
8937	0106000020EF7C00000100000001030000000100000005000000AFD5938EE99318412C2A63639BAD6241286A6CDBCE9318414EFDD1A35AB46241D1765831106D194113DD84645BB46241485ABE13276D1941B3D4D4319CAD6241AFD5938EE99318412C2A63639BAD6241	440-3-NE	SA-23-V-D-V-3-NE	\N
8938	0106000020EF7C00000100000001030000000100000005000000736FA258957A0E41524A25B54AB46241BF98E45B157A0E413AF502180BBB62413D8A69B672161041505E4FFA0CBB62414F7D7A24AF161041A3E87FBC4CB46241736FA258957A0E41524A25B54AB46241	437-2-SO	SA-23-V-C-V-2-SO	\N
8939	0106000020EF7C000001000000010300000001000000050000004F7D7A24AF161041A3E87FBC4CB462413D8A69B672161041505E4FFA0CBB6241757E9F37D6EF1041178FFCC00EBB624120EEC1150FF0104145051CA64EB462414F7D7A24AF161041A3E87FBC4CB46241	437-2-SE	SA-23-V-C-V-2-SE	\N
8940	0106000020EF7C00000100000001030000000100000005000000F24693D99E790E4180B7697ACBC162412B91D1D131790E4191B462DC8BC8624112E94B470716104108D98B748DC86241DE29FFC13A1610414493A537CDC16241F24693D99E790E4180B7697ACBC16241	386-4-SO	SA-23-V-C-II-4-SO	\N
8941	0106000020EF7C00000100000001030000000100000005000000DE29FFC13A1610414493A537CDC1624112E94B470716104108D98B748DC86241F201C41D71EF1041CDBC54F58EC8624109009B8FA1EF10419AA261DBCEC16241DE29FFC13A1610414493A537CDC16241	386-4-SE	SA-23-V-C-II-4-SE	\N
8942	0106000020EF7C000001000000010300000001000000050000009ED177C46AC911417BA5FC7150B462416615EA7535C91141C1550D6C10BB6241F68398B590A21241C65484FB11BB62411EB9E574C2A212416F9F242052B462419ED177C46AC911417BA5FC7150B46241	438-1-SE	SA-23-V-C-VI-1-SE	\N
8943	0106000020EF7C000001000000010300000001000000050000001EB9E574C2A212416F9F242052B46241F68398B590A21241C65484FB11BB6241CCB3F33AE87B1341E802646F13BB6241FCEB4E6B167C1341419A96B053B462411EB9E574C2A212416F9F242052B46241	438-2-SO	SA-23-V-C-VI-2-SO	\N
8944	0106000020EF7C00000100000001030000000100000005000000794CF81904C911419B7CA065D0C16241F408B1B0D6C81141D9BFBF5E90C86241FA396C4438A212411E1DCFB091C86241F27C6BA562A21241019064D6D1C16241794CF81904C911419B7CA065D0C16241	387-3-SE	SA-23-V-C-III-3-SE	\N
8945	0106000020EF7C00000100000001030000000100000005000000F27C6BA562A21241019064D6D1C16241FA396C4438A212411E1DCFB091C862415F83481D967B13418EEA84EB92C86241C7B24276BD7B13412B23B02DD3C16241F27C6BA562A21241019064D6D1C16241	387-4-SO	SA-23-V-C-III-4-SO	\N
8946	0106000020EF7C000001000000010300000001000000050000002B91D1D131790E4191B462DC8BC86241F5BFBF44CE780E415C10F73D4CCF6241D1015F46D8151041AC810BB14DCF624112E94B470716104108D98B748DC862412B91D1D131790E4191B462DC8BC86241	386-4-NO	SA-23-V-C-II-4-NO	\N
8947	0106000020EF7C0000010000000103000000010000000500000012E94B470716104108D98B748DC86241D1015F46D8151041AC810BB14DCF6241A4D428E244EF10413C5BDF0E4FCF6241F201C41D71EF1041CDBC54F58EC8624112E94B470716104108D98B748DC86241	386-4-NE	SA-23-V-C-II-4-NE	\N
8948	0106000020EF7C00000100000001030000000100000005000000474D7B3274780E414BEF2F9F0CD662417EE41E9B23780E4137761600CDDC624122890EB2871510413E46FC28CEDC6241225B46BFAD151041BEDF2DED0DD66241474D7B3274780E414BEF2F9F0CD66241	386-2-NO	SA-23-V-C-II-2-NO	\N
8949	0106000020EF7C00000100000001030000000100000005000000225B46BFAD151041BEDF2DED0DD6624122890EB2871510413E46FC28CEDC62411CF5D80DF9EE1041661DE140CFDC6241F689D6DC1CEF1041F0FB0A280FD66241225B46BFAD151041BEDF2DED0DD66241	386-2-NE	SA-23-V-C-II-2-NE	\N
8950	0106000020EF7C00000100000001030000000100000005000000F408B1B0D6C81141D9BFBF5E90C8624190B2213AADC81141D9C5745750CF6241C73AA79211A21241A7C8CD8A51CF6241FA396C4438A212411E1DCFB091C86241F408B1B0D6C81141D9BFBF5E90C86241	387-3-NE	SA-23-V-C-III-3-NE	\N
8951	0106000020EF7C00000100000001030000000100000005000000FA396C4438A212411E1DCFB091C86241C73AA79211A21241A7C8CD8A51CF6241F2BD1030727B13412649ECA852CF62415F83481D967B13418EEA84EB92C86241FA396C4438A212411E1DCFB091C86241	387-4-NO	SA-23-V-C-III-4-NO	\N
8952	0106000020EF7C00000100000001030000000100000005000000A68656B687C811417B35C94F10D6624126985A2566C8114113B6C647D0DC62417297F83CCFA11241B5AFAE3DD1DC6241D7E82790EEA11241AD5F6A6411D66241A68656B687C811417B35C94F10D66241	387-1-NE	SA-23-V-C-III-1-NE	\N
8953	0106000020EF7C00000100000001030000000100000005000000D7E82790EEA11241AD5F6A6411D662417297F83CCFA11241B5AFAE3DD1DC624102C81199347B1341D58E9A22D2DC6241C4F8A5AE517B13418D2FF06512D66241D7E82790EEA11241AD5F6A6411D66241	387-2-NO	SA-23-V-C-III-2-NO	\N
8954	0106000020EF7C0000010000000103000000010000000500000026D3F0EB665514410D0E552355B46241F5AE3E4A3C55144141ABAEC714BB6241AC0BB7278D2E15414B6D660416BB6241DA64033BB42E1541F643627856B4624126D3F0EB665514410D0E552355B46241	439-1-SO	SA-23-V-D-IV-1-SO	\N
8955	0106000020EF7C00000100000001030000000100000005000000DA64033BB42E1541F643627856B46241AC0BB7278D2E15414B6D660416BB624118589517DB071641E53C8D2517BB62414290B99CFE0716412F56C0AF57B46241DA64033BB42E1541F643627856B46241	439-1-SE	SA-23-V-D-IV-1-SE	\N
8956	0106000020EF7C000001000000010300000001000000050000004290B99CFE0716412F56C0AF57B4624118589517DB071641E53C8D2517BB6241B5850D5E26E1164161E2242B18BB6241CCA8415546E11641033071C958B462414290B99CFE0716412F56C0AF57B46241	439-2-SO	SA-23-V-D-IV-2-SO	\N
8957	0106000020EF7C000001000000010300000001000000050000009C2EC6D0145514412854856BD4C16241C6F1927FF05414412819E30E94C86241101C93AF472E1541FB74EB1A95C862413CBC38F9682E1541C018E68FD5C162419C2EC6D0145514412854856BD4C16241	388-3-SO	SA-23-V-D-I-3-SO	\N
8958	0106000020EF7C000001000000010300000001000000050000003CBC38F9682E1541C018E68FD5C16241101C93AF472E1541FB74EB1A95C86241368F8BF19B0716412EA59F0F96C86241701ED833BA0716417A3ED49AD6C162413CBC38F9682E1541C018E68FD5C16241	388-3-SE	SA-23-V-D-I-3-SE	\N
8959	0106000020EF7C00000100000001030000000100000005000000701ED833BA0716417A3ED49AD6C16241368F8BF19B0716412EA59F0F96C86241E039BA89EDE01641082C01ED96C86241737ADDC408E11641A46A518CD7C16241701ED833BA0716417A3ED49AD6C16241	388-4-SO	SA-23-V-D-I-4-SO	\N
8960	0106000020EF7C00000100000001030000000100000005000000E4D1C5A88BBA1741DD8D76C559B4624125554F3F6FBA174182FA2E1519BB624175C186FFB59318418CF6ACE319BB6241286A6CDBCE9318414EFDD1A35AB46241E4D1C5A88BBA1741DD8D76C559B46241	440-1-SO	SA-23-V-D-V-1-SO	\N
8961	0106000020EF7C00000100000001030000000100000005000000286A6CDBCE9318414EFDD1A35AB4624175C186FFB59318418CF6ACE319BB6241A66BDCE2FA6C1941421CA0961ABB6241D1765831106D194113DD84645BB46241286A6CDBCE9318414EFDD1A35AB46241	440-1-SE	SA-23-V-D-V-1-SE	\N
8962	0106000020EF7C00000100000001030000000100000005000000E0C37DF054BA1741591A5F64D8C1624155D858BC3CBA1741F36611B397C86241F35F9DCD89931841868ED16198C862410928EAFA9E93184187A2FE22D9C16241E0C37DF054BA1741591A5F64D8C16241	389-3-SO	SA-23-V-D-II-3-SO	\N
8963	0106000020EF7C000001000000010300000001000000050000000928EAFA9E93184187A2FE22D9C16241F35F9DCD89931841868ED16198C86241D46ABA01D56C194183B642F998C8624193795028E76C1941F32F31C8D9C162410928EAFA9E93184187A2FE22D9C16241	389-3-SE	SA-23-V-D-II-3-SE	\N
8964	0106000020EF7C00000100000001030000000100000005000000C6F1927FF05414412819E30E94C862411AAAAF56CF5414413B0BD2B153CF6241A4F6CF4A292E154136B180A554CF6241101C93AF472E1541FB74EB1A95C86241C6F1927FF05414412819E30E94C86241	388-3-NO	SA-23-V-D-I-3-NO	\N
8965	0106000020EF7C00000100000001030000000100000005000000101C93AF472E1541FB74EB1A95C86241A4F6CF4A292E154136B180A554CF62414A90B85080071641D9BBF98355CF6241368F8BF19B0716412EA59F0F96C86241101C93AF472E1541FB74EB1A95C86241	388-3-NE	SA-23-V-D-I-3-NE	\N
8966	0106000020EF7C00000100000001030000000100000005000000368F8BF19B0716412EA59F0F96C862414A90B85080071641D9BBF98355CF6241B4C4ABACD4E016415F8A3E4D56CF6241E039BA89EDE01641082C01ED96C86241368F8BF19B0716412EA59F0F96C86241	388-4-NO	SA-23-V-D-I-4-NO	\N
8967	0106000020EF7C000001000000010300000001000000050000002F1B2656B1541441E03B5C5413D66241981AFF7D9654144113BD8BF6D2DC6241E2071430F52D1541328983B9D3DC6241703DF8CA0D2E154133FDAF2F14D662412F1B2656B1541441E03B5C5413D66241	388-1-NO	SA-23-V-D-I-1-NO	\N
8968	0106000020EF7C00000100000001030000000100000005000000703DF8CA0D2E154133FDAF2F14D66241E2071430F52D1541328983B9D3DC624180FC9EF3500716411927836BD4DC62417841675167071641DDCDECF714D66241703DF8CA0D2E154133FDAF2F14D66241	388-1-NE	SA-23-V-D-I-1-NE	\N
8969	0106000020EF7C000001000000010300000001000000050000007841675167071641DDCDECF714D6624180FC9EF3500716411927836BD4DC6241C4C4E90CAAE01641DBAF8B0CD5DC62418469B92DBEE0164106EA13AD15D662417841675167071641DDCDECF714D66241	388-2-NO	SA-23-V-D-I-2-NO	\N
8970	0106000020EF7C0000010000000103000000010000000500000055D858BC3CBA1741F36611B397C8624185AEE7A226BA17417C5A500157CF6241DEA0A677769318416A4830A057CF6241F35F9DCD89931841868ED16198C8624155D858BC3CBA1741F36611B397C86241	389-3-NO	SA-23-V-D-II-3-NO	\N
8971	0106000020EF7C00000100000001030000000100000005000000F35F9DCD89931841868ED16198C86241DEA0A677769318416A4830A057CF624113931F6FC46C1941E74EDF2958CF6241D46ABA01D56C194183B642F998C86241F35F9DCD89931841868ED16198C86241	389-3-NE	SA-23-V-D-II-3-NE	\N
8972	0106000020EF7C0000010000000103000000010000000500000032C430A412BA1741AC6F264F16D66241DCF839C000BA1741B8219E9CD5DC62416A68D151559318412360BB1BD6DC624110980BF964931841A45E25DE16D6624132C430A412BA1741AC6F264F16D66241	389-1-NO	SA-23-V-D-II-1-NO	\N
8973	0106000020EF7C0000010000000103000000010000000500000010980BF964931841A45E25DE16D662416A68D151559318412360BB1BD6DC62415F86EE05A86C1941C433E489D6DC62416ACF8470B56C1941A598115A17D6624110980BF964931841A45E25DE16D66241	389-1-NE	SA-23-V-D-II-1-NE	\N
8974	0106000020EF7C0000010000000103000000010000000500000038C2DB80C0450441B71C31A5C4DC6241008ACB9761450441CD57141186E36241A83618FF92F80541AEB44B6E87E36241C24E62EFEDF8054142F44634C6DC624138C2DB80C0450441B71C31A5C4DC6241	337-3-SO	SA-23-V-A-IV-3-SO	\N
8975	0106000020EF7C00000100000001030000000100000005000000008ACB9761450441CD57141186E36241F8CF1D560F450441E4A0C07C47EA62415434A12E44F80541D1CF17A848EA6241A83618FF92F80541AEB44B6E87E36241008ACB9761450441CD57141186E36241	337-3-NO	SA-23-V-A-IV-3-NO	\N
